{'ip': '37.209.192.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.224.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.180.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '149.20.61.87', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.217.19', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.46', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '43.230.49.19', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.183.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.221.20', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.217', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.230.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '72.0.50.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.220', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.217', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.220', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.217', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '185.24.64.40', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.222', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.220', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.227.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.217.3', 'other': 'REFUSED', 'type': '4'}
{'ip': '43.230.49.3', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.47', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.0.14.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.158.217', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '103.49.81.3', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.91.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.223', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.48', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.248.221.3', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.231.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '72.42.114.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.223', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.223', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.46', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '70.40.0.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.223', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.51', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.48', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.222', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.46', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.46', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.217', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.222', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.169.218.40', 'other': 'REFUSED', 'type': '4'}
{'ip': '43.230.49.20', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.47', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.222', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.159.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.0.11.107', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.220', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.0.13.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.131.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.48', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.222', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.223', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.61.216.16', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '81.91.164.5', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.95.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '103.49.81.20', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.230', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.111.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '81.91.161.84', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.47', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.61.217.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '81.91.161.80', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.50', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.227.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.0.12.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.159.47', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '128.32.136.3', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.157.51', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '54.228.194.18', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.50', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.48', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.52', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.119.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.103', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '212.18.249.59', 'other': 'REFUSED', 'type': '4'}
{'ip': '128.223.32.35', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.144.55', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.230', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.19.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.55', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '81.91.161.99', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.56', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.0.47.42', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.0.0.53', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.79.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.50', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '43.230.49.21', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.55', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '54.228.192.238', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.50', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.61.216.36', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '81.91.161.82', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.51', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.220', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '81.200.69.35', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.51.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.52', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.52', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.248.39', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.123.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '195.66.241.178', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.53', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.51', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.53', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.53', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.53', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '128.32.136.14', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.157.53', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '91.200.16.100', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.230', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.159.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.57', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.248.217.23', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.54', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '43.230.49.22', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.217.22', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.54', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.54', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.56', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.52', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.248.221.21', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.24.64.59', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.230', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.61', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.184.51.122', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.61', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.47', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.47', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.57', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.111.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.57', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.61.216.98', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '185.24.64.64', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.231.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.54', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.56', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.57', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '43.230.49.23', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.220', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.248.221.22', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.60', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.248.221.23', 'other': 'REFUSED', 'type': '4'}
{'ip': '103.49.81.22', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.55', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.61', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '103.49.81.23', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.217.21', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.60', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.56', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.60', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.55', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.59', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.127.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.169.218.39', 'other': 'REFUSED', 'type': '4'}
{'ip': '212.18.249.40', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.59', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.0.11.104', 'other': 'REFUSED', 'type': '4'}
{'ip': '212.18.248.57', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.59', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '72.0.51.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.59', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.230', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '128.10.2.5', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.159.59', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.60', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.181.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '212.18.249.57', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.52', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.249.64', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.225.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '77.72.229.253', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.158.46', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.169.218.64', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.50', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.61', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.248.50', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.223', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.121.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.56', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.248.40', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.54', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.59', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.225.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.93.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.129.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.169.218.50', 'other': 'REFUSED', 'type': '4'}
{'ip': '212.18.248.64', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.50', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.46', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '128.112.129.15', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.158.230', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.17.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.89.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '200.16.91.226', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.229.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.60', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.117.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.169.218.57', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.48', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.208.122.63', 'other': 'NOERROR', 'type': '4'}
{'ip': '156.154.157.61', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.77.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.51', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.109.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.217.20', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.217', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.208.122.36', 'other': 'NOERROR', 'type': '4'}
{'ip': '194.169.218.59', 'other': 'REFUSED', 'type': '4'}
{'ip': '200.16.91.228', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.53', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '200.16.90.162', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.39', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.158.56', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.54', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.0.46.53', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.179.160.68', 'other': 'REFUSED', 'type': '4'}
{'ip': '41.221.192.220', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.125.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.52', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '193.0.9.69', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.158.55', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.222', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.219.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.229.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.57', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.109.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '195.253.6.62', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.157.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '87.239.127.198', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.248.59', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.49.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '89.111.135.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.51', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.179.160.66', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.217.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.194.64.242', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '46.137.111.0', 'other': 'REFUSED', 'type': '4'}
{'ip': '163.178.8.2', 'other': 'NOERROR', 'type': '4'}
{'ip': '89.207.190.24', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.61', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '193.163.102.12', 'other': 'REFUSED', 'type': '4'}
{'ip': '200.26.199.99', 'other': 'NOERROR', 'type': '4'}
{'ip': '193.194.64.243', 'other': 'REFUSED', 'type': '4'}
{'ip': '200.12.198.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '89.207.190.28', 'other': 'REFUSED', 'type': '4'}
{'ip': '72.42.115.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '195.43.87.10', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.24.64.39', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.24.64.57', 'other': 'REFUSED', 'type': '4'}
{'ip': '81.21.97.155', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.57', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.38.7.242', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.0.9.71', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '185.24.64.50', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.60', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '193.40.132.5', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.55.64.36', 'other': 'SERVFAIL', 'type': '1'}
{'ip': '212.18.249.39', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.176.144.15', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.55.64.38', 'other': 'SERVFAIL', 'type': '1'}
{'ip': '65.22.157.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.251.143.162', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '199.127.196.35', 'other': 'REFUSED', 'type': '4'}
{'ip': '169.158.128.136', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '200.12.199.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '130.206.1.7', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.176.144.24', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.166.4.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '87.239.120.11', 'other': 'REFUSED', 'type': '4'}
{'ip': '84.88.0.3', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '194.42.1.55', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '212.18.249.50', 'other': 'REFUSED', 'type': '4'}
{'ip': '81.21.99.11', 'other': 'REFUSED', 'type': '4'}
{'ip': '212.88.78.122', 'other': 'REFUSED', 'type': '4'}
{'ip': '81.10.38.11', 'other': 'REFUSED', 'type': '4'}
{'ip': '144.120.8.10', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.2.221.60', 'other': 'REFUSED', 'type': '4'}
{'ip': '144.120.8.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '162.88.56.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.69.254.15', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.69.254.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '194.42.1.50', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.200.96.2', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.200.96.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '195.248.193.250', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '185.21.169.49', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.21.168.49', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.21.170.49', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.21.169.65', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.21.168.65', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.21.170.65', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.146.106.46', 'other': 'REFUSED', 'type': '4'}
{'ip': '192.100.59.11', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '137.189.6.21', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '194.146.106.70', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.146.106.98', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.146.106.122', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.80.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.122.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.20.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.22.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.48.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.120.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.234.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.34.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.180.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.178.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.220.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.232.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.222.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.234.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.118.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.194.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.12.28.140', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.170.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.108.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.110.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.46.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.168.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.65', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '199.254.53.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.2.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.254.29.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.19.53.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.254.55.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.155.30.227', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.254.57.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.254.61.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.21.171.49', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.182.16.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.62', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.5.4.2', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.182.0.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.32.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.253.57.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.0.4.10', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.23.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.99', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '43.230.49.24', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.64', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.62', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.63', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '103.49.81.24', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.35.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.62', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.63', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.64', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.67', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.65', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.63', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.248.217.24', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.21', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.156.64', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.61.216.95', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.145.66', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.248.221.24', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.63', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.62', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '208.70.79.25', 'other': 'NOERROR', 'type': '4'}
{'ip': '65.22.235.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.65', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.65', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '208.70.79.24', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '89.207.184.98', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.235.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.74', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '194.0.36.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.51.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.123.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.49', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.156.68', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.66', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.0.25.18', 'other': 'REFUSED', 'type': '4'}
{'ip': '54.75.231.175', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.64', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.145.64', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.248.65', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.65', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.100.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.102.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '81.91.161.88', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.0.9.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.217.39', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.65', 'other': 'SERVFAIL', 'type': '4'}
